"id_mention","full_text"
"0091b716efea88cc700bdc28f4d7f52a","A eleição de Sp está totalmente aberta se o Marçal perdeu votos pelos indícios de falsidade no laudo do Boulos também ganhou, pq suas redes foram derrubadas DENOVO além disso, do Xandao se meter e decidir dar as famosas 24 horas pra ele se explicar isso com a eleição sendo AMANHÃ incrível como esse ditador não consegue disfarçar o desespero e a vontade de ajudar a esquerda."
"0091e216078a1f544d39bb37a9262c56","A praça linear também precisa terminar até a pedreira né"
"0092180ef132b762875f15f0f793e7d4","Boulos e Nunes só ganha as eleições se houver falcatruas nas caixinhas, por isso , vamos colocar pra sair um canhotinho com a prova do voto."
"0092488a6deefc73ff742af7532e065d","Vai ser muita incoerência votar no Boulos por vingança, quando quem vai se lascar somos nós."
"00924946f4baae4524f2c0e2f51846a1","Brincadeiro prefiro 1000 vezes Pablo Marçal do. Que vc!!MMMMMM 28 28 28"
"00925b900e19c259972de814d86751d2","#fazom28🇧🇷 #sotemresultadoquemfaz #marcaladiferencia #pablomarcal #pablomarçal #frases #religião #corte #video #conhecimento #naoacensura #marcaleleito #love #amor #foto #photography #espiritualidade #sport #sp #saopaulo #brasil #brazil #deus #jesus #deusnocomando #jesuschrist #jesuscristo #amor #love #musica #music"
"00928f78c72871d012d3b950b35b581f","Rapaz, Eu acho que Ele se sabotou, Não tem como Ele ser tão burro à ponto de não fazer nenhuma pesquisa sobre o caso. Talvez ele só tenha entrado na política pra chamar atenção e causar, mas provavelmente ele não imaginou que Ele chegaria Tão longe... Sei lá, vamos ficar dias esperando por Teorias e teorias e não vamos chegar num consenso Eu não gosto do Marçal, mas Entre Ele, Tabata e Boulos o menos pior seria ele. Pena que a Marina Helena do NOVO não tem popularidade pra bater de frente e o Brasil é movido pela mídia... Só sei que Tem de ser muito, mais muito burro e mal caráter pra difamar os outros assim Enquanto isso Ficamos com a Pipoca esperando o Circo pegar fogo."
"009360964bff50ca0ffb5d85849ddb12","ANTÔNIA DE JESUS UMA MULHER ESCOLHIDA POR DEUS NESSA JORNADA EM NOME DE JESUS AMÉM!!! VAMOS JUNTOS MEU PREFEITO E VICE NO PRIMEIRO TURNO PABLO MARÇAL 28M 🇧🇷 🇧🇷 🇧🇷 🇧🇷"
"00936a41ec5f0598f95ac3151a68fedf","DE OLHO EM SÃO PAULO PQ ESQUERDA É SUJA, E AS URNAS PODEM FAVORECER, POR NÃO TER COMPROVANTE VOTO, O BOULOS INCOMPETENTE E INVASOR"
"00939983624d5c9acf1352565fd549b2","...foi eleita três dias consecutivos com a pior qualidade de ar do planeta. “Está difícil para o cidadão de São Paulo aguentar tanta sujeira, e olha que estamos de uma cidade que produziu Pablo Marçal”, declarou tossindo um paulistano com sua máscara cirúrgica."
"00940a799c9d1c2ee1cadf494f742912","Pablo Marçal no 1o turno pra Prefeito de São Paulo ❤❤❤"
"009482f2ee48549736bd3830c3b10b81","PABLO MARÇAL PREFEITO DE SAO PAULO!"
"0094ab1229d4c9a4733cb88f48119935","O candidato foi notificado a voltar a publicar, em até 24 horas, os conteúdos do psolista, sob pena de multa diária de R$ 100 mil em caso de descumprimento O candidato à prefeitura de São Paulo Pablo Marçal (PRTB) publicou, na noite desta sexta-feira (6..."
"00951a58964f8ed1a48c892243ca13bc","Brasil Últimas Notícias, Brasil Manchetes O assessor e videomaker Nahuel Medina, integrante da equipe de Pablo Marçal , deixou na madrugada desta terça-feira o 16º Distrito Policial, na zona sul de São Paulo, após agredir o marqueteiro do prefeito..."
"009523dfb669bcd06c8709d9ef0d3bf4","#eleições2024 #debates #pablomarcal #bolsonaro #brasil #flowers #cristão"
"009527f2796fbf3f1a580bfb395573d6","GUILHERME BOULOS É HOMEM DE PALAVRA"
"0095530f4092927ea0be4258a82d926a","Se fosse Pablo Marçal?"
"009567199af7232dc1ccb9a0c3d914fd","#fazom28🇧🇷 #sotemresultadoquemfaz #marcaladiferencia #pablomarcal #pablomarçal #frases #religião #corte #video #conhecimento #naoacensura #marcaleleito #love #amor #foto #photography #espiritualidade #sport #sp #saopaulo #brasil #brazil #deus #jesus #deusnocomando #jesuschrist #jesuscristo #amor #love #musica #music"
"0095b8b53600e69819836112b61436ed","@@AndreLuizRRFILHO não votaria jamais, votei no boulos p deputado, mas contra fatos não há argumentos né... infelizemnte não voto na capital ou ajudaria a esquerda com certeza, mas achei que puxaram o saco do Nunes, enfim... mas se são regras até entendo..."
"00965d529ca53e78ba28a759e74a3f17","Pelo amor de Deus paulistanos, boulos nunca. Segundo turno é NUNES. esquerda NUNCA."
"00966b49566d135b0cb88d75f49b7fb5","Boulos pra São Paulo se lascar de vez!!"
"0096c65fe5cd4452646d3d7d359c1814","Elton Silva o Boulos invasor de propriedade é q tem competência. AFF"
"0096fcd36cf5b570573f5bb9859cb25e","@@ricardosaute é só você ler o plano de governo deles. O plano de governo da Marina é o Melhor, o Marçal, ele tem a visão do Marketing digital é da onde ele veio, é com o que sabe trabalhar e administrar. Tábata, tem cara de atriz porno, Boulos é um Nóia que consome junto com dos faria Limer, Datena está fazendo hora extra. Olhando todos os planos de governos dos candidatos 2 tem os melhores planos para a cidade Marina e Marçal de resto não consegue nem a pau passar propostas. Sendo que a bancada é muito mais liberal"
"00972b93710a802085a33c8283febd49","Qualquer um pode prosperar desde que deixe de ser qualquer um 🚀 Quer aprender a ganhar dinheiro com Cortes Virais do Pablo Marçal? 🎬🔥. Clique no Link da Bio ou comente a palavra “EU QUERO 💰👇🏻 💎 Se você gosta do nosso conteúdo, clique no botão seguir! Siga: #prosperidade #pablomarçal #codigos #empreendedorismodigital #motivacao #pablomarçal #empreendedor #cortes #pablomarcal #reino #inteligenciaemocional #pablomarcal1 #pablomarcal1 #saopaulo"
"0097c674340c99dde121ebbd0040fc0d","Vou votar no Boulos."
"0097eb34c60b44ce63cf5cd5e1e5c4da","É muito importante para o Brasil na nossa luta contra o Fascismo que Boulos seja eleito Prefeito de São Paulo. Eu voto contra o Fascismo, eu voto Boulos Prefeito 5️⃣0️⃣"
"00980a1d280e933935cb273952e08abf","...tradicionais da Vila Xavier está sendo velado na Sala 4 do Centro Funerário da São Vicente Prever; Sepultamento será nesta quinta-feira, às 9h há 1 hora - Assis - Últimas Notícias Assis Professor Alfredo Boulos Jr encerra XL Semana de História da Unesp de Assis..."
"00987732a563e488fdcbf92c7121d03c","BOULOS prefeito de São Paulo ❤"
"0098a89bbe48037dbebc6553c2ba4e62","Nossa da para ver claramente que a imprensa está contra Pablo Marçal porque por qualquer motivo colocam qualquer coisa"
"0098f9dbb81400b0900262e01f1a2036","Bom, nós mesmos não sabemos o que fazer, fomos tomados pelo pós-modernismo. Mas acredito que estamos mais próximos de uma saída, está havendo uma maior reeducação esquerdista por aí."
"009914f16ef8b6cd69b6840027ecb5b9","Eu tenho quase certeza que o marcal foi contratado pelo Tarcísio para tirar votos do boulos. Se não fosse esse mal caráter você já seria prefeito"
"00994df4176512649140843d00f9290c","na moral, não tem como votar em outro senão o Marçal, o resto é tudo bosta, um pior que o outro, sério mesmo gente? Boulos? Nunes? não da mais né"
"009965066572e1a9e9a682d364936c68","👏👏👏 Parabéns Pablo Marçal,pra cima desses canalhas"
"00996f4407ec6cd42e72eb596bc47c12","Que papel ridículo Malafaia Vocês terão o que merecem Deus não dorme e não desampara seus Filhos. Pura maldade falta de decência praticada por um Pastor Evangelico Você Malafaia frustrou Milhões de Sonhos de Milhões de Brasileiros que votaram no Pablo Marçal para Prefeito de São Paulo . POLÍTICA SUJA POLÍTICA IMUNDA MALAFAIA QUE PAPEL EXDRUXULO VOCÊ PRATICOU ISSO CHAMA-SE FALTA DE HUMANIDADE, RESPEITO , DECÊNCIA DIANTE DA SUA CONFISSÃO VOCÊ PERDEU TODO O MEU RESPEITO COMO CRISTÃO."
"009a05069ceb80e9d0f5560f5cd672cb","Esses são os votos do boulos e só , o resto é fraude."
"009a5ccf604771847ff2083daa9d4dfc","Tabata, Datena e boulos são a mesma merda. Tudo esquerdopata com sede de poder e desejo de controlar a liberdade alheia"
"009a61bad7a138141c6712c024203271","...Anderson Araújo, um dos principais aliados do vereador Lucas Sanches. Os policiais estão em busca de evidências relacionadas à dupla tentativa de assassinato contra Caíque Marcatti e Valdir Pimenta Júnior. Anderson é um dos suspeitos envolvidos no ataque..."
"009ac17768a96c7674816fd074332f3b","Gente, é sério, se o Boulos não ganhar, SP estará F U D I D A !!"
"009b1e8c1f6328b6c6dd8ea01d0549e5","Eu sou Bolsonaro a vida toda toda. Mais tou muito chateado com a covardia que ele tá fazendo com o Pablo Marçal. Mais eu gostaria de dizer que supremo e o povo. E Marçal prefeito de SP"
"009b43480df6d741378fdc98705304c7","Uma delas, a Vivere Press Comunicação 360, entrou com ação na Justiça estadual cobrando pagamento Por Tayguara Ribeiro (Folhapress) — Duas empresas que atuaram na campanha de Pablo Marçal (PRTB) à Prefeitura de São Paulo acusam o influenciador de não pagar pelos serviços contratados. Uma delas, a Vivere Press Comunicação 360 entrou com uma ação na Justiça estadual cobrando o pagamento. Segundo o documento, o contrato para a prestação de serviços foi firmado no dia 2 de agosto com a campanha de Marçal e anuência do presidente do partido, Leonardo Alves Araújo, conhecido como Avalanche. 📄 Matéria completa no link abaixo https://iclnoticias.com.br/empresas-na-campanha-acusam-marcal-de-calote/?fbclid=IwZXh0bgNhZW0CMTEAAR20ROvjDgzaLYgXwQ_QVXdAa2YMLjy92Y9Gnsz-f_oz89Rk1xpg1ejaEqo_aem_ZVv0cn4ypbla9VBXXtQxPA"
"009be0c4877c49ddef3c19558b2f31c7","Parabéns para quem defende Marçal, vai ajudar Boulos, isso só mostra que ele está se ligando para o povo de SP .. soberbo leva a queda"
"009bf9f324d6960716abd2e94fc678f8","#ricardonunes #saopaulo #cortes #eleicao #política #prefeito #pablomarçal #pablo #pablomarcal"
"009c4ba8348ce2b2d3bbe08e40ad41b8","Simmmmm, lutamos para uma Campinas mais humana, mais solidária, infelizmente não fomos compreendidos, ..."
"009c6293dfe738ab2a5a4e232b11eafe","Mais um post deveras engraçado. Congratulo-lhe, OP."
"009c743e27b69ab9c36b5b32e00d2294","É Ricardo Nunes, Nunes marques é ministro do STF, não votem nele no Nunes 15,aliado do Kassab Pablo Marçal 28 pra prefeito de São Paulo"
"009cc2778fd9a37ae20b7f905f101386","@@darkdms não acho que ela tem chance mas fico triste de imaginar Boulos ou bocal na prefeitura"
"009d02683b4e3a4b2a284ad5aebc1e24","Neste domingo, a nossa cidade tem a chance de escolher um futuro diferente. Educação de qualidade, esporte como ferramenta de transformação e lazer acessível são pilares fundamentais para o desenvolvimento da nossa juventude. Mas isso só acontece com coragem para renovar. É hora de deixar o passado para trás e apostar em ideias novas. Com uma educação que prepara para o mercado de trabalho e incentiva o empreendedorismo, além de esportes que formam disciplina e caráter, vamos criar oportunidades reais para os jovens. Lazer não pode ser luxo – precisamos de mais espaços onde todos possam se conectar, se divertir e crescer como comunidade. Chegou o momento da renovação! Neste domingo, vote pelo novo, vote pela mudança que nossa cidade precisa! Você pode ser o meu patrão digitando 1️⃣1️⃣1️⃣6️⃣1️⃣ Primeira ação: Gabinete Ao Vivo: Sua Voz Diária na Política! Você vai ver em tempo real o trabalho do seu vereador!"
"009d61722c24ed0dc4616c150df16e9b","Quem viu o boulos defendendo o date a no final igual um amiguinho íntimo kkk isso aí que é complicado"
"009d803f92f7d22079f40bed87949b9d","Esse Pablo Marçal está procurando pra cabeça eu acho !!!!!!"
"009d930c4a240a98d3c185af2f13a9da","Mas bem preparado assumir essa prefeitura de São Paulo.Pablo Marçal."
"009dd7e9600e1e57d36205644dfaa757","Morais usando a máquina para extorquir... A corrupção sem limites. O cara não fez nada até agora, mas próximo a votação, de repente Morais resolve interferir. 🤔🤔🤔 Preparem o choro, pois infelizmente boulos irá vencer através da manipulação das urnas. Mais uma vez a tal democracia sendo usada a todo vapor em?"
"009dea3e806a3408653a8a5ac4e050a1","É isso aí, Boulos tem que ir até a população."
"009e048f5bd76fea77b61b2ddbeeb5d7","Alguém pede pro Pablo Marçal ir no próximo debate de banana de pijama kkkkkkk Nunes está perdido, votem na Maria Helena essa sim fará uma política de verdade"
"009e15b7900061735b5a7f7082348665","Com todo respeito ao Pr Silas Malafaia mas eie não está sendo sábio. Está dando palco para a esquerda .Resolva isso com o Pablo Marçal no privado. Ru siu de Vitória Espírito Santo e apoio o Marçal 🇧🇷"
"009e29503e60caa4dbc15e0e4d59bf13","BOLSONARO TA MUITO ENGANADO..A DIREITA NÃO GANHOU. IA GANHAR COM O PABLO MARÇAL. MAIS O SISTEMA TRANSFERIU OS VOTOS DO MARCAL PARA O BOULES. O KASSAB E TARCÍSIO TAVA NA FRENTE. COM AJUDA DO C@RECA . O TARCÍSIO DISSE QUE O PABLO MARÇAL TINHA QUER SER BARRADO"
"009e671d4df8c0f53782b2eb7a4bb19b","Esse. Pastor. Não. Entende. Foi. Bom. Disputa. Com. Pablo porque. Agora. Os do. Pablo. Derrota. O boulos😂"
"009e74380a2a5ff780f25b61ec8ca6e3","Erro não. Crime mesmo. Aliados de Marçal avaliam laudo falso contra Boulos como erro grave Aliados do influenciador e candidato à Prefeitura de São Paulo, Pablo Marçal (PRTB), afirmam que a divulgação de um laudo médico falso para tentar associar Guilherme Boulos (PSOL) ao uso de drogas é um erro grave. Com informações da coluna Painel, da Folha de S.Paulo. Embora acreditem que o... https://www.diariodocentrodomundo.com.br/aliados-de-marcal-avaliam-laudo-falso-contra-boulos-como-erro-grave/"
"009e82ee4b1458fbeeae2cda0afd51cf","Valeu Marçal, se sacrificou para prejudicar boulos e eleger Nunes, até a próxima"
"009eb1d7d6c0b829d6e775ec689fc4dc","PT derrotado novamente Rejeição de boulos é imorne"
"009fb9345b1c832b14948ff5dd822e85","Fabiano Montes vc deve votar no Boulos gosta de ser roubado porque eles só defende bandido"
"00a001c2d1d3439f773fde27a0af99be","Levantamento foi divulgado nesta quarta. Confira 🗳️ Pesquisa Quaest em São Paulo tem empate técnico entre Nunes, Boulos e Marçal; veja números Uma nova pesquisa Quaest divulgada nesta quarta-feira (18) mostrou o atual prefeito e candidato Ricardo Nunes (MDB) com 24% das intenções de voto na https://www.nsctotal.com.br/noticias/pesquisa-quaest-em-sao-paulo-tem-empate-tecnico-entre-nunes-boulos-e-marcal-veja-numeros"
"00a0350cf727f160e3355e911b827270","Mudanças foram pedidas após Marçal ter sido agredido por Datena em debate da TV Cultura no domingo (15). José Luiz Datena (PSDB) dá cadeirada em Pablo Marçal (PRTB) após acusação em debate na TV Cultura, em São Paulo. Reprodução/TV Cultura A cada nova..."
"00a0941d2e2879aa0b3526006c3076d3","Boulos participou da ocupação de prédios públicos: Violou o Art. 163 do Código Penal (Dano ao Patrimônio Público)."
"00a0de75df78875ae0395e8301d40045","*Ele Fará tenho ctza Pablo é Pablo Marçal* nosso Prefeito se Deus quiser"
"00a124d2dc367be57fc508f4a26a663c","😂bando de hipócritas falando do cara, a maioria vota em Lula, vota em Boulos e se acham no direito de julgar os outros, que mundo meu amigos 😂😂"
"00a1a48ad04f12c7fd937722d54ec124","...Pablo Marçal (PRTB) ägrave; prefeitura de Sätilde;o Paulo construída, majoritariamente, na internet. ""O Pablo Marçal virou um fenöcirc;meno. A internet, as redes sociais, sätilde;o hoje estratégicas. Uma boa campanha feita pode compensar um tempo menor..."
"00a1eddc00c2dd13a4824480ba546e13","Pablo Marçal esgoto da extrema direita passou da hora de caçar registro."
"00a26a6fc737c799679fe2edb95548e9","Abra os olhos!!!"
"00a3489bd0fab8946ee539c03b462a83","O debate da RedeTV! e do UOL começou acalorado com gritaria entre Ricardo Nunes (MDB) e Pablo Marçal (PRTB). Amanda Klein teve que berrar na briga O debate da RedeTV! e do UOL com os candidatos para a Prefeitura de São Paulo começou acalorado nesta terça..."
"00a34f9275d65908ad50fa653843eb58",">Instalar sistemas de teleféricos em áreas de difícil acesso e regiões com alta densidade populacional; KKKKKKKK e o sonho do aerotrem 2.0"
"00a45f24a0c5517a293b24c346132f59","O vídeo é auto-explicativo… pablomarcalporsp #pablomarçal #eleições #saopaulo #pablomarcal1 #governo #pt #comunismo #conservadorismo"
"00a46a96f810194034f979fad03d6cc4","tamos juntos com Guilherme boulos em nome de Jesus Cristo amém"
"00a46d9767877a1320c3138d0d7cb0e9","Sucesso não é sorte!! #eleições2024 #m28 #pablomarçal #saopaulo"
"00a4994109a1091415ccc24c965a2170","Esses eleitores do luladrao não votam em Boulos porque eles simplesmente nunca existiram! Só nos depósitos do pTSE"
"00a51c8d86e3dddd3257bbbd1db2e8d2","GUILHERME BOULOS SERÁ O NOVO PREFEITO DE SÃO PAULO."
"00a5610257fcc16a36c0702b0ac38e48","E se o Pablo Merd💩l fosse da esquerda💩? E se Dapena💩 tivesse dado uma cadeirada no Boulos de Merd💩?😱😳🤪🐎🐴🐂🐮🤪💩😱😳😱😳😂🤣😂🤣🤣😂😂😂"
"00a590c702ba52ed4fe50d359e29e907","nós apoiamos bouLos quem anda invadindo as conta das pessoas pra rouba e Marçal"
"00a59c7636042dfac836758f3097b40a","Bolsonaro com com família e Malafaia está indo direto pra lixeira lá sim é lugar de lixo, 2026 Pablo Marçal para presidente do Brasil simples"
"00a5d130b9fbefd992233ca59b6675f5","PABLO MARÇAL DESMORALIZA GLOBO E DEIXA JORNALISTA APAVORADO AO VIVO"
"00a60646b8a712cd8e6b66fbde8635a8","Pablo Marçal só está tirando a máscara desses cretinos."
"00a61be17dad0ef76f25261d154811e0","É hora de quem votou no Lula e quer votar no Nunes mudar de ideia! Lula ganhou na cidade de São Paulo! Tem força política! Não tem lógica nenhuma ter votado no Lula e votar no Nunes! Boulos 50! ❤️"
"00a74a29f70ebfe2ece3129232ff2360","#fazom28🇧🇷 #sotemresultadoquemfaz #marcaladiferencia #pablomarcal #pablomarçal #frases #religião #corte #video #conhecimento #naoacensura #marcaleleito #love #amor #foto #photography #espiritualidade #sport #sp #saopaulo #brasil #brazil #deus #jesus #deusnocomando #jesuschrist #jesuscristo #amor #love #musica #music #love"
"00a76ddaf4307f2d3d2a5f13d892bef5","🔴GENHE DINHEIRO COM OS CORTES DO PABLO MARÇAL! ⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️ Tudo pelo seu celular sem precisar sair de casa LINK NA BIO #motiva #motivacao #a #foco #sucesso #empreendedorismo #fitness #marketingdigital #amor #brasil #motivation #empreender #motivacional #frases #treino #inspira #deus #vida #ao #determina #saude #bomdia #dinheiro #for #gratid #empreendedor #academia #marketing"
"00a7b004b5e007e78766c914e8ba2177","Vai ser no primeiro turno! Ⓜ️ #pablomarcal #eleicoes2024 #eleições #debate #prefeito #prefeitura #saopaulo #direita #dinheiro #prosperidade"
"00a7caf7765f47eaabf87f9669c881ad","O final do debate entre candidatos à Prefeitura de São Paulo , realizado nesta segunda-feira (23) no Flow Podcast , foi marcado por agressão física. Duda Lima , marqueteiro de Ricardo Nunes (MDB) , levou um soco no rosto de um segurança de Pablo Marçal..."
"00a80a3d8f2959af3fc51d82572ab5a6","Parabéns Pablo Marçal. Dá duro nessa turma."
"00a828b5e041f76f3b61c8a2f15a4a77","O voto secreto é um direito fundamental que garante a sua liberdade de escolha, protegendo você de pressões externas e permitindo que sua decisão seja genuína e pessoal. Votar nos candidatos corretos é essencial para garantir que pessoas comprometidas, honestas e capacitadas estejam à frente das nossas necessidades. Eu, Roberto Alves, tenho experiência comprovada no município, no estado e em Brasília, e estou pronto para continuar trabalhando por nossa cidade. Por isso, peço seu voto para vereador, meu número é 10123, e para prefeito, vote 10 no Dário @dariosaadi. Faça uma escolha consciente e inteligente para o futuro da nossa cidade! #campinassp #campinas #robertoalvescomvocê #Campanha2024 #Vote10123 #voterobertoalves10123 #vote10 #dario10 #dariosaadi https://www.facebook.com/672901594291547/videos/499956632990869"
"00a82e1e2a67b04364cce551473ad669","O Boulos não teveria ficar chateado por Lula não estar com ele em campanha final. Afinal o Lula não é referência para ninguém."
"00a876e9da09687b842a03baec46cfdd","Sempre pensei isso do Pablo Marçal. Fogo de palha, só quero ver os falso quebrar a cara."
"00a8873a6dfeff9cc4051f31c8c5a13f","Dr Marcelo esse MALAFAIA é tosco... UM VERDADEIRO SEM NOÇÃO, UMA OPORTUNISTA INDEFINIDO, QUERO SER PASTOR E QUER SER POLÍTICO AO MESMO TEMPO. ELE QUE TEM QUE SE DEFINIR, O QUE ELE QUER SER, PABLO MARÇAL JÁ DEFINIU TERCEIRO PREFEITO DE SÃO PAULO. MALAFAIA TEM GARGANTA. É UM EVANGÉLICO DE M****SÓ QUER DESTRUIR AS PESSOAS."
"00a9374118e16b54977dce7b3a7a93cc","Vocês sabiam que o @guilhermeboulos.oficial tem diversas propostas para a proteção animal em São Paulo? 🐈🐕‍🦺 Os paulistas merecem um prefeito que pense em políticas públicas para os bichinhos e reconheça a importância desse tema. É hora de mudança, São Paulo! É 5️⃣0️⃣ no segundo turno! 🎨 @midianinja #BoulosPrefeito50 #Vote50 #Eleições Photos from Gleisi Hoffmann's post https://www.facebook.com/535531017935576/posts/1122702322551773"
"00aa1279862911a150ea6d4154406d1c","Eu ñ votaria no Nunes, prefiro o Boulos, dane-se"
"00aa798b234230eb74651424fc202316","A esquerda tem que se ligar que **ou vai de centro ou vai de direita.** Simplesmente não há opção de esquerda no Brasil. Ta ai mais uma eleição pra provar isso. Vide LULA: ou ia totalmente moderado em 22, com um Alckmin + Tebet da vida, ou vai tomar pau (detalhe que praticamente empatou contra um maluco que só fez merda atrás de merda). Seja na economia ou nos ditos costumes: as ideias da (far) esquerda tem forte rejeição por aqui. Na economia estão bem obsoletas e nos costumes ficam copiando merda dos gringos. Vide o hino do Boulos com **TODES**, o tanto que saiu pela culatra e o esculacho que o próprio candidato fez com o tema, falando que o responsável não trabalha mais com ele. Puta FRITADA de filme que é essas coisas. Vide Haddad (que faz um bom trabalho até aqui na minha opinião) correndo atrás de **austeridade**. Se não fizer isso, o Lula toma impeachment e ele sabe disso. ... Vocês podem se chatear em ler isso, mas pelo menos o Lula e o Boulos já se ligaram disso. E ta ai o comportamento recente dos 2 nas últimas eleições como evidência."
"00aaf6b6c080572ba32fd2bd16a6acf4","Pablo Marçal 🇧🇷 TMS juntos sempre TDS nós 🙏🙏 vc trouxe esperança ao bom Brasileiro"
"00ab3ac48ce659de0258abcdf1db7b72","Pablo Marçal vc não foi derrotado, vc abriu os olhos do povo paulista, agora os paulistanos vai ficar de olho no Nunes e o que ele fizer de errado ou não fizer de bom pra s.paulo,nos vamos cobrar em frente à prefeitura ele não terá sossego. Quanto a vc Marçal se prepare pra assumir a cadeira de presidente da República em 2026 💫💖🇧🇷🇧🇷🇧🇷"
"00abd7558ed88204379406c81f7a0035","Ouro e prata alcançam recordes históricos e lideram como os ativos mais valorizados de 2024 https://wix.to/fY51VmK #Brasil #EUA #russia #Economia #Emprego #pablomarcal #SP #boulos #prefeituradeSP #lula #bolsonaro #tragedia #venezuela #cr7 #praia #sextou #sun #Israel #noticias #eleicao2024 #news #rj #favela #varginha #pousoalegre #videos #guerra #deolane #motos Ouro e prata alcançam recordes históricos e lideram como os ativos mais valorizados de 2024 O ouro e a prata atingiram recordes históricos em 2024, se destacando como os ativos mais valorizados do ano. A prata registrou um crescimento de 35%, atingindo seu maior preço desde 2012, cotada a US$ 32 a onça. O ouro, por sua vez, chegou ao valor histórico de US$ 2.690, acumulando uma valoriz... https://wix.to/fY51VmK"
"00ac11efc5f8569ba4cf747e48be7b62","Constantino, coerência e sensatez ❤ Marcal 28 pra quebrar o sistema, a prefeitura está loteada com Nunes e Boulos"
"00accdcf8c596b97bf47e1fbff481bb1","Vc acha mesmo Que nunes e de direita ?tem agora a revolta do povo quem de esquerda vai ficar com são Paulo eu aposto no Boulos"
"00acf6ae01a562dc58eb16dd9f0bd226","O candidato a prefeito de São Paulo, José Luiz Datena (PSDB), disse não ter se arrependido de agredir Pablo Marçal (PTRB) com uma cadeira. O fato ocorreu na noite desse domingo (15), durante o debate da TV Cultura. “Claro que não”, respondeu Datena ao..."
"00ad341fe3ad0f12f1ad99ff55c5c648","#pablomarcal #pablomarçal #brasil #cortes #reels #top #sp #boulistenaute"
"00add99996de6d07a3809f96b3ee9a23","Essa Vera Magalhães parece o demônio 👿 vendo Boulos falando do seu preferido Nunes. Uma vergonha, Boulos participar dessa inquisição."
"00ae73b7f23129d3819ecfe2c8007e11","Sou patriota,direita, a favor de tudo que é bom para o Brasil,mas fiquei surpresa com este bate papo da Auri Verde com Bolsonaro, e tbm com as respostas dele que são sempre as mesmas...e a verdade é que Pablo Marçal enfrenta os MAUS"
"00ae7f30bd34837d16505ff4ab217478","SÃO PAULO, SP (FOLHAPRESS) - A candidata do PSB, Tabata Amaral, criticou os ataques de Pablo Marçal (PRTB), relembrou que ele a culpou pelo suicídio do pai e disse que é deixada de lado em debate. ""Essa é a imagem que tem das mulheres: se é baixinha, se..."
"00af193715b5eb14dbe219154f664cc1","Marcelo De Morais Brito Aqui no RJ só votei no Paes porque Freixo apoiou ele , senão teria votado no mota do PT . Meu voto foi estratégico ! O importante que o candidato do Bolsonaro não ganhou e se confirmar a vitória do Boulos em SP ele ficará mais enfraquecido ."
"00af263d1b0f2bdb110bd9440ee4c3c8","SÓ MANDARAM PRENDER ELE, PQ APOIA PABLO MARÇAL, PODE CRER"
"00afa3bced9a7cdcfa8bf0e2b3b330cf","Alooooooo POVO de SP, decidam Voto no primeiro TURNO por favor, Pablo Marçal é 28 🇧🇷💚 SP tem que andar pra frente 👏👏👏👏👏😜👍🏆"
"00b00b1a202a11d1c16046a47f449f2c","Que lindo nosso presidente vamos meu povo amanhã todos BOULOS PREFEITO DE SÃO PAULO faz o ,50."
"00b01678645b3a98c7bfe6eb22395f33","Pra São Paulo é Boulos e Marta Suplesy,para a prefeitura e 50."
"00b042b48728a47adbd6f79bea63651f","Vote Nunes prefeito 2 turno. Boulos vá pegar no cabo da enxada."
"00b04a5d2269ad715008d24b7a03e92d","Episódio fabricado gera desinformação nos grupos, mas também mensagens negativas contra ex-coach, que lidera em nível de menções junto a Boulos Laudo falso gera onda crítica contra Marçal e fake news em grupos de WhatsApp https://www1.folha.uol.com.br/poder/2024/10/laudo-falso-gera-onda-critica-contra-marcal-e-fake-news-em-grupos-de-whatsapp.shtml?utm_source=facebook&utm_medium=social&utm_campaign=fbfolha"
"00b05a24039df8cc34a6f9a1b6020d11","O Marçal entrou para atrapalhar a eleição de São Paulo, a culpa é da patota do jantar dos +100 querendo dividir a direita. Se pelo menos tivesse agido de forma diferente a maioria ficariam do seu lado, ele tumultuou tudo, mentiu, fez show para uma molecada, foi agressivo, só queria ofender seus adversários, e no fim posta um laudo médico falso. Não podem acusar os paulistanos de dar chance para a esquerda, sabemos que o Boulos estava bem amparado para ir para o 2º turno. Constantino deu gás para Marçal e agora está de ressaca. Estamos em risco, usuram os paulistanos."
"00b0a347620419f7d83f187005b11814","É muita passação de pano! O Nunes falou! Fazer todo esse marabalismo para defender o indefensável! Nunes é de esquerda, Boulos extrema esquerda. A vice do Boulos era secretária do Nunes..."
"00b1c0050649c22ef9c68a70fe1c89fa","SOU DA BAHIA,SERÁ UMA BURRICE VOCÊS NÃO ELEGEREM MARÇAL.DE LONGE,ESSES MISERAVEIS, QUEREM MAMAR E ROUBAR. 28 PABLO MARÇAL É O CERTO."
"00b1f91a7d43412bd85a8c2c4d7af8a0","@@mariajosesilvaferreia6867infelizmente se não apoiar o Nunes quem vai ganhar é o Boulos"
"00b23be198fc5adf2ea9f310ebb5033b","Boulos NUNCA !!!!!!"
"00b248a6ce708bc3a82a1998b6e2deab","Para com isso hein?! 👀"
"00b27313c3cb0b56c474d109cd50c096","Pablo Marçal de um abraço no Amilton cuidado so come na sua casa.adoramos ele comandante Amilton um bjo no coração ❤❤❤"
